,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,price,Da_hood_1,Da_hood_2,Da_hood_3,Cancel_flexible,Cancel_moderate,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Hotel room,Room_Private room,Room_Shared room
8738,12408,2,2,204,0.5,4,350,17,True,1.0,1,2,True,0,2,1,500,False,1,0,0,1,1,0,0,1,0,0,0
8739,1447,3,2,17,0.0,2,0,12,True,1.0,1,2,True,100,1,0,0,True,1,1,0,0,0,0,1,1,0,0,0
8740,12879,1,2,205,1.0,1,350,17,False,1.0,1,1,True,0,2,500,500,True,3,0,1,0,0,0,1,1,0,0,0
8741,12542,6,2,203,0.5,6,50,15,True,1.0,2,2,True,1000,2,1,100,False,3,0,0,1,0,1,0,1,0,0,0
8742,1271,4,2,202,0.0,1,50,14,True,1.5,4,5,True,0,1,0,500,True,4,0,0,1,1,0,0,1,0,0,0
8743,11236,2,15,203,2.0,5,350,12,False,1.0,0,1,True,1000,2,0,500,True,2,0,1,0,0,1,0,1,0,0,0
8744,6765,6,2,202,0.2,1,150,14,True,2.0,1,2,True,1000,3,500,25,False,1,0,0,1,0,1,0,1,0,0,0
8745,1578,5,15,19,0.5,6,0,11,False,1.5,1,1,True,2400,2,500,25,True,4,1,0,0,0,0,1,1,0,0,0
8746,13696,5,2,203,1.0,6,150,18,False,1.0,1,1,True,1000,1,0,25,False,2,1,0,0,0,1,0,1,0,0,0
8747,4960,1,2,19,0.2,6,250,15,True,1.5,1,2,True,1000,2,1,500,False,3,0,0,1,0,0,1,1,0,0,0
8748,3159,5,15,203,0.2,1,350,16,True,1.0,1,1,True,2400,2,0,100,True,2,0,0,1,0,0,1,1,0,0,0
8749,10896,6,15,203,1.0,1,50,16,False,1.0,1,3,True,1000,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
8750,5288,2,0,18,0.0,1,350,17,True,1.0,1,2,True,0,4,500,25,True,1,0,0,1,1,0,0,0,0,1,0
8751,5919,1,2,19,0.0,1,0,15,True,1.0,0,1,True,100,1,0,25,False,4,1,0,0,1,0,0,1,0,0,0
8752,12472,6,2,203,0.5,3,0,17,False,1.0,1,1,True,1000,1,1,25,True,2,0,0,1,0,0,1,1,0,0,0
8753,4969,6,2,19,0.0,2,350,15,True,1.0,1,1,True,1000,1,500,500,False,1,0,0,1,1,0,0,1,0,0,0
8754,9769,3,0,19,0.0,1,50,18,True,1.0,1,1,True,100,2,1,0,False,1,0,0,1,1,0,0,0,0,1,0
8755,5042,6,15,205,1.0,1,150,13,False,1.0,1,1,True,1000,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8756,3590,1,50,202,1.0,5,350,15,True,1.5,2,3,True,1000,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
8757,9855,3,2,203,1.0,6,150,16,True,1.0,0,0,True,1000,1,0,500,False,1,0,1,0,1,0,0,1,0,0,0
8758,1833,3,50,203,1.0,3,350,13,False,2.5,2,2,True,2400,2,500,500,False,4,1,0,0,0,0,1,1,0,0,0
8759,9550,2,15,204,2.0,1,250,13,False,1.0,1,2,True,1000,2,1000,25,False,3,0,0,1,0,0,1,1,0,0,0
8760,12589,3,2,201,0.2,1,0,15,True,1.0,1,1,True,100,1,0,25,False,2,0,0,1,1,0,0,1,0,0,0
8761,6163,1,2,19,0.2,1,0,17,True,1.0,1,1,True,100,1,0,500,True,1,0,0,1,1,0,0,1,0,0,0
8762,10887,2,2,203,0.5,6,50,13,False,2.0,1,1,True,100,1,1,500,True,1,0,0,1,0,0,1,0,0,1,0
8763,2434,5,2,18,0.0,1,350,13,True,1.5,1,1,True,2400,1,0,500,True,4,0,0,1,0,0,1,1,0,0,0
8764,246,6,50,206,1.0,6,150,12,True,1.0,1,3,True,1000,3,1,500,False,4,1,0,0,0,0,1,1,0,0,0
8765,9755,6,15,203,1.0,6,50,16,False,1.5,2,3,True,1000,1,0,100,False,4,1,0,0,0,1,0,1,0,0,0
8766,10928,1,2,201,0.2,6,350,19,True,1.5,1,1,True,1000,1,0,25,False,4,1,0,0,0,1,0,1,0,0,0
8767,8798,2,0,19,0.0,1,50,16,True,2.0,1,2,True,1000,1,500,500,False,3,0,0,1,1,0,0,0,0,1,0
8768,3566,2,50,203,2.0,6,50,14,False,1.0,0,2,True,100,2,500,25,False,2,0,0,1,0,0,1,1,0,0,0
8769,1315,6,15,203,0.2,1,250,13,True,0.5,0,0,True,0,1,0,500,True,1,0,1,0,0,0,1,1,0,0,0
8770,11036,2,15,203,2.0,6,250,14,False,1.0,1,1,True,1000,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
8771,4655,3,50,203,1.0,2,50,14,False,1.0,1,1,True,1000,1,0,25,True,1,0,0,1,0,0,1,1,0,0,0
8772,5435,2,50,203,2.0,1,350,16,False,1.0,1,2,True,0,2,500,25,False,2,0,0,1,0,0,1,1,0,0,0
8773,4681,6,15,201,0.2,1,150,16,False,1.0,1,0,True,100,3,500,500,False,1,0,0,1,0,0,1,1,0,0,0
8774,9483,1,2,19,0.2,1,350,18,True,1.0,1,1,True,100,1,500,25,False,1,0,0,1,0,1,0,0,0,1,0
8775,1857,4,15,18,0.5,2,250,14,True,1.0,1,1,True,1000,1,500,500,True,4,1,0,0,0,0,1,1,0,0,0
8776,9531,6,0,19,0.0,3,0,19,False,2.5,2,5,True,1000,1,0,500,True,4,0,0,1,0,0,1,1,0,0,0
8777,7951,2,2,204,0.2,2,150,15,True,1.0,1,2,True,100,1,0,500,True,1,0,1,0,0,0,1,1,0,0,0
8778,9246,3,15,203,2.0,1,50,17,False,1.0,0,1,True,100,2,0,500,False,2,1,0,0,0,1,0,1,0,0,0
8779,5245,6,15,19,0.5,1,250,16,False,1.0,2,3,True,1000,4,500,25,False,1,0,0,1,1,0,0,1,0,0,0
8780,8133,3,2,19,0.2,1,150,18,True,1.0,1,1,True,100,1,0,25,False,3,1,0,0,0,0,1,1,0,0,0
8781,9920,1,2,201,0.0,6,350,16,True,2.5,1,5,True,0,1,500,500,False,1,0,1,0,0,1,0,0,1,0,0
8782,12143,3,2,203,1.0,1,0,18,True,1.0,1,2,True,1000,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
8783,5246,4,2,19,0.2,1,0,14,True,2.0,3,3,True,100,1,0,25,False,2,1,0,0,1,0,0,1,0,0,0
8784,2443,1,2,19,0.0,6,350,12,True,1.0,0,2,True,0,1,0,500,True,3,0,0,1,0,0,1,1,0,0,0
8785,787,3,2,18,0.0,1,150,13,True,2.0,2,5,True,1000,6,0,25,True,4,0,0,1,0,0,1,1,0,0,0
8786,4027,3,50,203,2.0,1,150,14,False,1.0,2,3,True,100,1,0,100,True,3,0,0,1,0,1,0,1,0,0,0
8787,12548,6,0,202,0.2,1,50,15,True,1.0,1,1,True,1000,3,0,100,False,2,0,0,1,1,0,0,1,0,0,0
8788,13180,1,2,203,0.5,6,350,19,True,1.0,2,4,True,1000,1,0,25,False,4,0,1,0,0,1,0,1,0,0,0
8789,6641,6,2,18,0.0,1,0,18,True,1.0,1,2,True,100,2,500,25,True,1,0,0,1,1,0,0,0,0,1,0
8790,11671,1,2,205,1.0,6,150,19,False,1.0,1,2,True,1000,2,1000,500,False,3,0,0,1,0,0,1,1,0,0,0
8791,9711,3,2,201,0.5,1,50,12,False,1.0,1,1,True,1000,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
8792,1430,6,15,202,0.2,6,150,14,False,2.0,2,2,True,2400,3,1000,500,False,4,0,1,0,1,0,0,1,0,0,0
8793,7473,2,15,203,2.0,1,50,18,True,1.0,2,3,True,100,4,500,500,False,2,1,0,0,0,0,1,1,0,0,0
8794,13765,2,0,203,0.2,1,0,17,True,1.5,1,1,True,100,2,0,0,True,3,0,0,1,1,0,0,1,0,0,0
8795,9669,5,50,203,2.0,1,50,15,False,1.0,1,1,True,100,1,0,0,True,4,0,1,0,0,1,0,1,0,0,0
8796,11680,4,2,203,1.0,5,350,17,True,1.0,0,1,True,1000,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
8797,9496,2,2,201,0.2,1,0,13,True,1.0,1,1,True,100,1,0,500,True,1,0,0,1,0,0,1,0,0,1,0
8798,6393,6,15,19,1.0,2,0,14,True,1.5,2,3,True,2400,1,0,500,True,4,0,0,1,1,0,0,1,0,0,0
8799,7739,6,2,203,0.2,1,50,15,True,1.0,1,1,True,100,2,500,500,True,1,0,0,1,0,1,0,1,0,0,0
8800,3054,1,15,19,0.2,1,0,14,True,1.0,1,1,True,100,1,0,0,True,1,0,0,1,1,0,0,1,0,0,0
8801,12546,2,2,202,1.0,1,150,16,True,1.0,1,3,True,1000,1,0,25,True,3,0,0,1,0,0,1,1,0,0,0
8802,12760,4,2,206,1.0,1,250,18,True,1.0,1,1,True,0,1,0,25,True,1,0,0,1,0,1,0,1,0,0,0
8803,12829,3,2,203,0.5,1,50,13,True,1.0,2,2,True,100,1,0,0,True,2,0,0,1,0,0,1,1,0,0,0
8804,3761,2,2,202,0.0,4,350,14,True,1.5,1,2,True,100,1,1000,500,False,2,0,0,1,0,1,0,0,0,1,0
8805,9041,5,15,203,2.0,1,150,19,False,1.0,1,3,True,0,2,1000,500,False,3,0,0,1,0,0,1,1,0,0,0
8806,10101,2,0,19,0.0,5,350,11,True,1.0,0,1,True,1000,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
8807,8151,3,15,201,1.0,1,50,18,False,1.0,1,2,True,100,1,0,25,False,2,0,0,1,1,0,0,1,0,0,0
8808,9978,3,15,202,1.0,5,50,12,False,1.5,1,1,True,1000,2,1000,100,False,4,1,0,0,0,1,0,1,0,0,0
8809,9780,1,15,203,1.0,1,50,17,False,1.5,3,5,True,2400,6,1000,500,False,4,0,0,1,0,0,1,1,0,0,0
8810,12068,3,2,201,0.5,1,150,19,True,1.0,1,1,True,0,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
8811,4906,3,2,201,0.0,4,350,12,True,1.0,1,3,True,0,4,500,25,False,2,0,0,1,0,1,0,1,0,0,0
8812,1739,6,15,201,0.2,1,350,15,True,1.0,2,2,True,1000,2,1000,100,True,4,1,0,0,0,1,0,1,0,0,0
8813,4147,6,0,17,0.0,1,0,15,True,1.0,0,1,True,2400,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
8814,5595,2,2,19,0.0,1,0,16,True,1.0,2,1,True,0,1,1,500,False,1,0,0,1,1,0,0,1,0,0,0
8815,6954,3,2,202,0.5,1,50,18,False,2.0,1,1,True,1000,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
8816,400,3,15,19,0.2,5,150,12,False,1.0,1,3,True,2400,3,0,100,True,2,0,0,1,0,1,0,1,0,0,0
8817,1887,2,15,19,0.2,6,350,15,True,1.5,1,1,True,2400,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
8818,10195,1,2,19,0.5,2,350,18,False,1.0,1,2,True,100,2,500,0,True,4,1,0,0,1,0,0,1,0,0,0
8819,13397,2,2,204,2.0,5,150,17,False,1.5,1,1,True,1000,1,0,500,False,4,1,0,0,0,0,1,1,0,0,0
8820,4376,2,50,202,1.0,6,350,13,True,1.0,0,1,True,1000,1,0,0,False,2,1,0,0,0,0,1,1,0,0,0
8821,1593,5,50,203,1.0,2,150,13,False,1.0,0,1,True,1000,1,0,100,True,2,1,0,0,0,0,1,1,0,0,0
8822,11826,6,2,201,0.2,1,50,14,True,1.0,2,3,True,1000,1,0,500,False,4,0,1,0,0,1,0,1,0,0,0
8823,12440,2,2,203,1.0,1,50,18,True,1.5,2,3,True,100,2,1,25,True,3,0,0,1,1,0,0,1,0,0,0
8824,9764,4,2,203,0.2,2,50,14,False,1.5,1,4,True,1000,1,1000,25,True,4,1,0,0,0,1,0,1,0,0,0
8825,10634,3,2,202,0.5,6,0,14,False,1.0,1,1,True,2400,1,500,500,True,3,0,0,1,0,1,0,1,0,0,0
8826,8003,3,15,201,0.5,2,150,14,True,1.0,0,1,True,1000,1,0,25,True,2,0,0,1,0,1,0,1,0,0,0
8827,4576,5,0,17,0.0,1,0,17,True,1.0,2,3,True,100,1,0,25,False,1,0,0,1,0,1,0,1,0,0,0
8828,4935,2,15,201,1.0,2,150,12,True,2.0,2,2,True,2400,4,1000,25,True,4,0,0,1,0,1,0,1,0,0,0
8829,1584,6,2,19,0.0,6,350,12,False,2.5,1,2,True,1000,1,1,500,False,1,0,0,1,0,1,0,0,0,1,0
8830,7088,1,2,19,0.2,6,150,15,True,1.0,1,2,True,1000,1,1000,500,True,4,0,0,1,0,0,1,1,0,0,0
8831,9945,1,50,203,2.0,1,150,15,False,1.0,1,3,True,1000,2,1,500,False,3,0,0,1,0,1,0,1,0,0,0
8832,12550,3,15,204,2.0,1,150,19,False,1.0,0,1,True,1000,1,0,25,True,2,0,1,0,1,0,0,1,0,0,0
8833,11337,1,15,203,2.0,1,250,19,False,1.5,2,3,True,2400,3,500,500,True,1,1,0,0,0,1,0,1,0,0,0
8834,4858,4,50,203,2.0,1,0,17,True,1.0,0,1,True,100,1,0,100,False,1,1,0,0,1,0,0,1,0,0,0
8835,11356,1,15,204,2.0,1,50,19,True,1.0,1,1,True,1000,1,1,500,False,1,0,1,0,0,0,1,1,0,0,0
8836,4361,6,50,202,2.0,6,50,14,False,1.0,1,3,True,100,2,1,500,True,2,1,0,0,0,0,1,1,0,0,0
8837,9766,1,2,203,0.2,6,350,18,True,3.0,1,4,True,0,1,500,25,False,1,0,0,1,1,0,0,0,0,0,1
8838,13449,1,2,203,1.0,1,250,18,False,1.0,2,4,True,100,1,0,500,False,4,0,0,1,0,1,0,1,0,0,0
8839,10057,2,15,203,1.0,1,0,19,False,1.0,0,1,True,1000,1,0,25,False,2,0,0,1,0,0,1,1,0,0,0
8840,12172,1,15,203,1.0,1,350,15,True,1.0,1,2,True,100,2,500,500,False,3,0,1,0,1,0,0,1,0,0,0
8841,5707,5,15,205,0.5,1,250,13,True,1.0,1,2,True,1000,1,0,100,False,4,0,0,1,0,1,0,1,0,0,0
8842,5619,1,2,18,0.0,1,0,14,True,1.0,1,1,True,100,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8843,11135,2,15,203,2.0,5,350,14,False,1.0,0,1,True,2400,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
8844,5836,2,50,203,2.0,1,50,18,True,1.5,1,2,True,100,1,0,500,True,1,1,0,0,0,0,1,1,0,0,0
8845,10003,1,2,206,0.5,4,250,17,False,1.0,1,2,True,1000,1,1,500,True,2,1,0,0,0,1,0,1,0,0,0
8846,4273,3,15,203,1.0,1,0,17,False,1.0,1,1,True,1000,1,0,500,True,2,0,0,1,0,1,0,1,0,0,0
8847,6057,1,2,18,0.5,6,50,17,False,1.0,1,1,True,100,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
8848,10572,2,2,19,0.2,5,50,17,True,1.0,1,1,True,100,1,0,0,False,2,0,1,0,0,0,1,1,0,0,0
8849,3829,1,2,18,0.0,4,0,16,True,1.0,0,2,True,1000,1,0,25,False,3,0,0,1,1,0,0,1,0,0,0
8850,11964,3,15,202,2.0,1,50,19,False,1.0,1,2,True,1000,1,0,25,True,2,1,0,0,0,1,0,1,0,0,0
8851,11886,6,15,203,1.0,1,50,14,False,1.0,1,1,True,100,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
8852,7913,6,2,19,0.0,6,350,17,False,2.0,1,2,True,2400,1,0,500,False,3,1,0,0,0,0,1,1,0,0,0
8853,4864,1,50,204,1.0,6,250,16,False,1.0,0,1,True,1000,2,1,100,False,2,0,1,0,1,0,0,1,0,0,0
8854,6535,6,15,201,0.5,5,50,15,True,1.0,1,1,True,100,1,0,500,True,2,0,0,1,1,0,0,1,0,0,0
8855,2974,1,50,201,1.0,4,0,11,True,2.5,2,2,True,2400,2,500,500,False,4,1,0,0,0,1,0,1,0,0,0
8856,8035,2,50,203,2.0,2,150,15,False,1.0,1,1,True,1000,1,0,500,False,3,0,0,1,0,1,0,1,0,0,0
8857,5881,1,2,19,0.2,1,150,15,True,1.0,1,2,True,2400,2,1000,500,True,3,1,0,0,0,0,1,1,0,0,0
8858,8552,1,2,19,0.5,1,0,13,True,2.5,3,5,True,100,1,0,25,True,4,0,0,1,1,0,0,1,0,0,0
8859,2430,6,15,203,0.5,2,350,15,False,1.0,1,2,True,2400,1,0,100,True,1,1,0,0,0,1,0,1,0,0,0
8860,5898,6,0,18,0.0,1,0,16,True,1.0,0,1,True,100,1,0,25,True,1,0,1,0,1,0,0,1,0,0,0
8861,4665,2,15,201,1.0,3,0,12,True,1.0,0,1,True,100,2,1000,100,False,3,0,0,1,0,0,1,1,0,0,0
8862,11571,1,2,203,1.0,6,150,14,True,1.0,2,3,True,1000,2,500,25,False,3,1,0,0,1,0,0,1,0,0,0
8863,4508,1,15,202,2.0,1,350,15,False,1.0,2,3,True,1000,5,0,25,False,3,0,0,1,0,0,1,1,0,0,0
8864,3489,2,50,204,2.0,2,250,14,False,1.0,1,1,True,1000,1,0,100,False,2,0,0,1,0,1,0,1,0,0,0
8865,12407,1,2,203,1.0,1,50,19,False,1.0,1,1,True,0,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
8866,8309,6,15,203,2.0,1,0,15,True,1.0,1,4,True,100,2,1,100,True,3,0,0,1,1,0,0,1,0,0,0
8867,7020,4,2,19,0.2,1,0,18,True,1.0,0,1,True,100,2,1000,25,True,1,0,0,1,0,0,1,1,0,0,0
8868,8486,2,2,19,0.0,3,150,18,True,1.5,1,1,True,0,1,500,500,False,1,0,0,1,0,0,1,0,0,1,0
8869,10309,2,15,202,2.0,1,0,18,True,1.0,1,4,True,1000,1,0,0,False,3,0,0,1,0,0,1,1,0,0,0
8870,9807,2,15,203,1.0,3,150,12,False,1.5,1,1,True,1000,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
8871,8585,3,0,201,0.0,1,350,19,True,1.0,1,2,True,1000,1,0,25,True,2,1,0,0,0,1,0,1,0,0,0
8872,12951,6,0,19,0.0,1,50,19,True,1.0,1,1,True,100,1,1000,25,True,1,1,0,0,1,0,0,1,0,0,0
8873,2496,6,2,17,0.0,6,350,12,False,3.0,1,1,True,1000,1,1,500,False,1,0,0,1,1,0,0,0,0,1,0
8874,9490,2,15,205,1.0,5,250,12,False,1.0,0,2,True,100,1,0,100,False,2,0,1,0,1,0,0,1,0,0,0
8875,6870,6,50,203,2.0,1,0,13,False,1.0,0,2,True,1000,2,500,100,True,3,0,0,1,1,0,0,1,0,0,0
8876,7068,2,50,203,2.0,2,150,17,True,2.5,3,5,True,2400,5,500,500,True,4,0,1,0,0,0,1,1,0,0,0
8877,6807,3,15,205,2.0,6,250,14,True,1.0,0,1,True,2400,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
8878,10826,3,2,202,1.0,3,150,17,False,2.0,2,3,True,1000,1,0,25,False,3,1,0,0,0,1,0,1,0,0,0
8879,3377,6,2,18,0.0,4,350,13,True,1.0,2,1,True,1000,1,500,25,True,3,0,1,0,0,0,1,1,0,0,0
8880,12983,3,2,203,0.5,1,50,19,True,1.5,2,3,True,1000,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
8881,4746,2,2,18,0.2,1,0,15,True,1.0,0,1,True,0,1,0,0,False,1,1,0,0,0,0,1,1,0,0,0
8882,9290,2,15,203,1.0,6,50,11,True,1.0,1,2,True,100,2,1,25,True,3,1,0,0,1,0,0,1,0,0,0
8883,11885,6,2,203,1.0,6,350,13,True,1.0,0,2,True,1000,2,0,100,False,2,1,0,0,0,1,0,1,0,0,0
8884,6691,5,2,18,0.0,6,0,14,True,3.0,4,4,True,2400,1,0,25,False,4,0,0,1,0,1,0,1,0,0,0
8885,6927,6,0,19,0.0,6,350,14,True,1.0,0,2,True,1000,1,0,500,True,2,0,1,0,1,0,0,1,0,0,0
8886,2053,6,2,19,0.2,3,350,15,True,1.0,1,1,True,100,2,1000,100,False,2,1,0,0,0,1,0,1,0,0,0
8887,11228,5,2,202,0.5,6,150,11,True,2.0,1,2,True,1000,2,1,25,False,2,0,0,1,0,0,1,1,0,0,0
8888,12862,2,2,203,0.5,1,0,18,True,1.0,1,1,True,100,1,0,500,False,2,1,0,0,1,0,0,1,0,0,0
8889,5525,2,2,201,0.2,6,350,12,True,1.0,2,4,True,2400,3,1,25,True,4,1,0,0,0,0,1,1,0,0,0
8890,12183,2,2,203,1.0,6,350,15,True,1.0,0,1,True,2400,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
8891,2977,2,2,17,0.2,1,350,15,True,1.5,1,1,True,0,1,0,25,True,3,1,0,0,1,0,0,0,0,1,0
8892,4242,5,50,203,1.0,6,350,16,True,1.0,0,3,True,100,2,1000,500,False,3,0,1,0,0,0,1,0,1,0,0
8893,1439,5,0,17,0.0,6,50,12,False,1.0,1,1,True,1000,3,1000,100,True,4,1,0,0,0,0,1,1,0,0,0
8894,8013,4,2,201,0.2,6,350,12,True,1.0,0,1,True,1000,1,0,500,False,2,0,1,0,1,0,0,1,0,0,0
8895,9165,6,2,202,0.5,3,50,16,True,1.0,0,2,True,0,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
8896,7332,6,15,202,1.0,1,50,16,True,1.0,1,2,True,2400,1,0,500,False,2,1,0,0,1,0,0,1,0,0,0
8897,2764,2,50,203,1.0,1,350,16,False,1.0,1,1,True,1000,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
8898,2168,1,2,18,0.0,1,0,14,True,1.0,1,1,True,1000,1,500,0,True,4,0,0,1,1,0,0,1,0,0,0
8899,4,1,50,19,0.2,6,250,11,True,1.0,1,2,True,100,1,0,500,False,4,0,0,1,0,1,0,1,0,0,0
8900,927,3,50,203,1.0,1,350,13,True,1.0,1,0,True,1000,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
8901,5597,2,50,203,2.0,3,50,17,False,1.0,0,1,True,100,1,0,25,False,2,1,0,0,0,1,0,1,0,0,0
8902,12551,5,0,19,0.0,1,150,18,True,1.0,1,3,True,0,3,0,500,False,4,0,0,1,0,1,0,1,0,0,0
8903,11311,3,2,204,0.5,1,150,15,False,1.0,1,2,True,1000,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
8904,6328,3,2,18,0.2,1,0,18,True,1.0,1,1,True,100,1,0,100,False,1,0,0,1,0,1,0,1,0,0,0
8905,12229,1,2,203,1.0,1,250,17,False,1.0,1,1,True,1000,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
8906,3510,2,15,203,0.5,1,350,15,False,3.0,2,5,True,0,4,1000,100,True,4,0,1,0,0,1,0,1,0,0,0
8907,5473,5,15,203,1.0,1,250,17,False,1.5,0,1,True,1000,1,1000,100,True,1,1,0,0,0,0,1,1,0,0,0
8908,5594,2,50,204,2.0,1,250,15,False,1.0,1,1,True,1000,2,1000,500,True,2,1,0,0,1,0,0,1,0,0,0
8909,1162,2,2,19,0.2,1,350,11,True,1.0,0,1,True,1000,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
8910,10029,2,15,201,2.0,1,50,16,True,1.0,1,3,True,1000,2,1000,25,True,1,0,1,0,0,1,0,1,0,0,0
8911,12321,1,2,203,1.0,2,250,16,False,1.0,2,4,True,1000,2,500,500,False,4,0,0,1,1,0,0,1,0,0,0
8912,8198,1,15,203,2.0,3,350,15,True,1.0,1,1,True,100,2,1,500,True,1,0,0,1,0,1,0,0,0,1,0
8913,1892,2,2,19,0.2,6,150,15,True,1.5,1,2,True,2400,2,0,100,False,3,1,0,0,0,1,0,1,0,0,0
8914,2816,6,2,202,0.2,2,350,13,False,1.0,1,3,True,1000,2,500,500,True,2,1,0,0,0,0,1,1,0,0,0
8915,8644,1,2,19,0.0,1,0,17,True,1.0,0,2,True,100,2,0,500,True,1,1,0,0,0,1,0,1,0,0,0
8916,6993,2,15,203,0.5,3,350,17,True,2.0,1,1,True,100,3,1000,25,True,4,0,0,1,0,1,0,1,0,0,0
8917,12692,4,2,202,0.2,6,350,18,False,1.0,1,1,True,1000,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
8918,13057,1,0,206,1.0,6,150,17,False,1.5,1,2,True,100,1,0,25,False,1,0,0,1,0,0,1,1,0,0,0
8919,775,6,2,19,0.0,1,350,13,False,1.0,1,1,True,2400,1,1,100,True,2,1,0,0,0,0,1,1,0,0,0
8920,10546,2,0,19,0.0,1,50,14,True,1.0,1,1,True,1000,1,0,25,False,3,1,0,0,1,0,0,1,0,0,0
8921,11977,6,2,202,0.5,2,350,13,False,1.5,1,1,True,100,2,500,500,True,3,1,0,0,0,1,0,1,0,0,0
8922,2420,2,15,17,0.2,6,0,14,False,1.0,1,1,True,0,1,0,500,True,3,1,0,0,0,0,1,0,0,1,0
8923,9687,2,15,201,1.0,1,150,16,False,1.0,1,0,True,100,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
8924,9688,2,2,19,0.2,1,0,19,True,1.5,3,4,True,100,5,500,0,False,4,1,0,0,1,0,0,1,0,0,0
8925,5673,2,15,19,1.0,3,50,17,False,2.5,1,1,True,100,1,1,25,False,1,0,0,1,1,0,0,0,0,1,0
8926,4133,2,15,19,0.5,6,0,17,False,1.0,1,4,True,1000,2,1,25,False,2,0,0,1,1,0,0,1,0,0,0
8927,1373,3,50,201,0.5,5,350,12,False,1.0,1,3,True,1000,2,500,25,True,4,0,1,0,1,0,0,1,0,0,0
8928,12038,3,2,201,1.0,1,150,18,False,1.0,0,1,True,1000,1,0,500,True,2,0,0,1,1,0,0,1,0,0,0
8929,10371,6,2,203,1.0,1,350,18,False,1.0,1,1,True,100,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
8930,8767,1,15,203,1.0,4,250,12,False,1.0,1,1,True,100,1,0,25,False,1,1,0,0,1,0,0,1,0,0,0
8931,2843,6,15,203,0.2,1,150,16,False,1.0,1,1,True,1000,1,0,500,True,3,0,0,1,0,1,0,1,0,0,0
8932,2439,3,2,19,0.2,6,350,15,True,1.0,0,2,True,1000,1,0,100,True,3,0,0,1,0,0,1,1,0,0,0
8933,12463,2,2,203,0.5,5,350,15,False,1.0,1,3,True,1000,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
8934,428,3,15,17,0.2,3,350,12,True,1.0,1,1,True,1000,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
8935,6131,2,2,18,0.0,1,250,18,True,1.0,1,4,True,2400,1,1000,25,True,4,0,0,1,0,0,1,1,0,0,0
8936,4162,6,0,18,0.0,1,50,17,True,1.0,0,2,True,0,1,0,500,False,1,0,0,1,0,1,0,1,0,0,0
8937,4473,4,0,18,0.0,1,0,11,True,1.5,2,1,True,2400,2,1000,25,True,3,0,1,0,1,0,0,1,0,0,0
8938,4873,6,2,19,0.2,1,350,16,True,1.0,2,2,True,100,1,0,25,True,1,0,0,1,1,0,0,1,0,0,0
8939,12120,2,2,201,0.2,1,150,18,True,1.0,1,1,True,1000,1,0,500,True,3,0,1,0,0,1,0,1,0,0,0
8940,3027,1,15,19,0.5,1,350,16,True,1.5,1,2,True,100,1,0,500,False,1,0,0,1,0,0,1,1,0,0,0
8941,6595,6,2,203,0.5,3,150,12,False,1.0,0,2,True,1000,2,0,25,True,1,0,0,1,1,0,0,1,0,0,0
8942,12613,5,2,201,0.5,1,0,16,True,2.0,3,5,True,2400,1,0,500,False,4,0,1,0,1,0,0,1,0,0,0
8943,2412,6,15,204,1.0,3,250,13,False,1.0,0,2,True,1000,2,1000,100,False,1,0,1,0,0,0,1,1,0,0,0
